ID,Sex.mode,Treatment,Mate,Timepoint,Group,Eggs,Hatch,Develop,Undevelop,DevRate,Dev_only_rate,Hatch_only_rate,grp,Batch,age
ACU1.05,Parthenogenesis,Control,Unmated,8,ACU,7,3,4,0,1,0.571428571,0.428571429,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.05,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,1,ACU,3,3,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,2,ACU,9,9,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,3,ACU,6,2,3,1,0.833333333,0.5,0.333333333,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,4,ACU,9,9,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,5,ACU,1,1,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,6,ACU,6,6,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,7,ACU,8,8,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,8,ACU,8,8,0,0,1,0,1,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.06,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,1,ACU,7,6,1,0,1,0.142857143,0.857142857,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,2,ACU,9,8,1,0,1,0.111111111,0.888888889,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,3,ACU,1,1,0,0,1,0,1,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,4,ACU,6,5,1,0,1,0.166666667,0.833333333,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,5,ACU,6,3,3,0,1,0.5,0.5,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,6,ACU,10,9,1,0,1,0.1,0.9,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,7,ACU,3,3,0,0,1,0,1,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,8,ACU,9,9,0,0,1,0,1,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.07,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACU1.08,Parthenogenesis,Control,Unmated,1,ACU,0,0,0,0,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,2,ACU,4,2,1,1,0.75,0.25,0.5,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,3,ACU,0,0,0,0,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,4,ACU,2,0,1,1,0.5,0.5,0,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,5,ACU,0,0,0,0,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,6,ACU,2,0,2,0,1,1,0,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,7,ACU,0,0,0,0,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,8,ACU,9,5,2,2,0.777777778,0.222222222,0.555555556,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,9,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,10,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,11,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,12,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,13,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,14,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,15,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,16,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,17,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ACU1.08,Parthenogenesis,Control,Unmated,18,ACU,NA,NA,NA,NA,NA,NA,NA,AC,1,13
ATM1.01,Parthenogenesis,Antibiotic,Mated,1,ATM,7,2,1,4,0.428571429,0.142857143,0.285714286,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,2,ATM,3,0,0,3,0,0,0,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,3,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,4,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,6,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,8,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,9,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,10,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,11,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,12,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,13,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,14,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,15,ATM,2,2,0,0,1,0,1,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,16,ATM,3,2,0,1,0.666666667,0,0.666666667,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,17,ATM,6,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.01,Parthenogenesis,Antibiotic,Mated,18,ATM,10,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,1,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,2,ATM,7,0,0,7,0,0,0,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,3,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,4,ATM,4,0,0,4,0,0,0,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,6,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,8,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,9,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,10,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,11,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,12,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,13,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,14,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,15,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,16,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,17,ATM,0,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.02,Parthenogenesis,Antibiotic,Mated,18,ATM,0,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,1,ATM,5,4,1,0,1,0.2,0.8,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,2,ATM,6,0,0,6,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,3,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,4,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,6,ATM,2,0,0,2,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,8,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,9,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,10,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,11,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,12,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,13,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,14,ATM,2,2,0,0,1,0,1,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,15,ATM,4,3,0,1,0.75,0,0.75,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,16,ATM,6,6,0,0,1,0,1,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,17,ATM,4,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.03,Parthenogenesis,Antibiotic,Mated,18,ATM,8,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,1,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,2,ATM,1,1,0,0,1,0,1,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,3,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,4,ATM,2,0,0,2,0,0,0,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,6,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,8,ATM,1,0,0,1,0,0,0,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.04,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,21
ATM1.05,Parthenogenesis,Antibiotic,Mated,1,ATM,3,3,0,0,1,0,1,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,2,ATM,5,0,1,4,0.2,0.2,0,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,3,ATM,3,0,0,3,0,0,0,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,4,ATM,2,0,0,2,0,0,0,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,6,ATM,0,0,0,0,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,7,ATM,0,0,0,0,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,8,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.05,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,1,ATM,2,1,1,0,1,0.5,0.5,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,2,ATM,6,0,3,3,0.5,0.5,0,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,3,ATM,1,0,0,1,0,0,0,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,4,ATM,1,0,0,1,0,0,0,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,5,ATM,0,0,0,0,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,6,ATM,0,0,0,0,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,7,ATM,2,0,0,2,0,0,0,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,8,ATM,1,0,0,1,0,0,0,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,9,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,10,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,11,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,12,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,13,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,14,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,15,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,16,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,17,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ATM1.06,Parthenogenesis,Antibiotic,Mated,18,ATM,NA,NA,NA,NA,NA,NA,NA,AT,1,13
ACM1.01,Parthenogenesis,Control,Mated,1,ACM,3,3,0,0,1,0,1,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,2,ACM,5,4,1,0,1,0.2,0.8,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,3,ACM,0,0,0,0,NA,NA,NA,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,4,ACM,4,3,1,0,1,0.25,0.75,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,5,ACM,0,0,0,0,NA,NA,NA,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,6,ACM,7,6,1,0,1,0.142857143,0.857142857,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,7,ACM,7,7,0,0,1,0,1,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,8,ACM,13,11,2,0,1,0.153846154,0.846153846,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,9,ACM,6,6,0,0,1,0,1,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,10,ACM,8,7,1,0,1,0.125,0.875,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,11,ACM,6,5,0,1,0.833333333,0,0.833333333,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,12,ACM,6,2,0,4,0.333333333,0,0.333333333,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,13,ACM,9,7,1,1,0.888888889,0.111111111,0.777777778,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,14,ACM,11,9,1,1,0.909090909,0.090909091,0.818181818,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,15,ACM,6,6,0,0,1,0,1,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,16,ACM,7,7,0,0,1,0,1,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,17,ACM,2,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.01,Parthenogenesis,Control,Mated,18,ACM,7,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,1,ACM,5,3,1,1,0.8,0.2,0.6,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,2,ACM,5,5,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,3,ACM,3,3,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,4,ACM,7,7,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,5,ACM,1,1,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,6,ACM,5,3,2,0,1,0.4,0.6,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,7,ACM,5,5,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,8,ACM,9,9,0,0,1,0,1,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.02,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,1,ACM,1,0,1,0,1,1,0,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,2,ACM,4,4,0,0,1,0,1,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,3,ACM,1,0,1,0,1,1,0,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,4,ACM,0,0,0,0,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,5,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,6,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,7,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,8,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.03,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,1,ACM,2,2,0,0,1,0,1,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,2,ACM,2,1,1,0,1,0.5,0.5,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,3,ACM,2,1,1,0,1,0.5,0.5,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,4,ACM,4,3,1,0,1,0.25,0.75,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,5,ACM,1,1,0,0,1,0,1,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,6,ACM,6,6,0,0,1,0,1,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,7,ACM,2,2,0,0,1,0,1,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,8,ACM,6,3,2,1,0.833333333,0.333333333,0.5,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,9,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,10,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,11,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,12,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,13,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,14,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,15,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,16,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,17,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
ACM1.04,Parthenogenesis,Control,Mated,18,ACM,NA,NA,NA,NA,NA,NA,NA,AC,1,21
